Question,label
"This table shows the relationship between the number of pies sold at a farm and the total profit made, in dollars, from the pies sold at the farm. 
Profit Made from Pies Sold y2017_grade6_q5_img_1.png 
Part A 
Based on the table, what is the profit made, in dollars, from each pie sold at the farm? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Write an equation that can be used to find $$p$$, the total profit made, in dollars, when $$n$$ pies are sold at the farm. 
Enter your equation in the space provided. 
Part C 
Use the equation you wrote in Part B to calculate the profit made, in dollars, when 15 pies are sold at the farm. Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part D 
One day, the farm made a profit of $144 from the pies sold. How many pies were sold at the farm on that day? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",3
"40% of the mosquitos in Jack's area are infected with malaria. 20% of the mosquitos are infected with Zika virus. Without a vaccine, the chances of getting infected with either virus after getting bitten by an infected mosquito are 50%. Jack is taking an experimental malaria vaccine that reduces the chances of getting infected after getting bitten by 50%. If Jack gets bitten by a random mosquito, what is the percentage chance he catches either Zika virus or malaria?",3
"The value of the 6 in 56,273 is how many times the value of the 6 in 48,624? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",1
"A science teacher has 32 cubes. Each cube has an edge length of $$ \frac{1}{4} $$ foot. The teacher will use the cubes to find the volumes of right rectangular prisms by filling them with the cubes. 
In which of the following groups of prisms can each prism be completely filled with the 32 cubes? 
 A y2019_grade6_q7_img_1.png 
 B y2019_grade6_q7_img_2.png 
 C y2019_grade6_q7_img_3.png 
 D y2019_grade6_q7_img_4.png 

",3
"Which of the following equations is true? 
 A $$ 8 = 2^3 $$ 
 B $$ 9^2 = 18 $$ 
 C $$ 12 = 6^2 $$ 
 D $$ 7^3 = 21 $$ 

",3
"Verndale had a total of 40.5 inches of rain this year. This year’s total was 2.62 inches greater than last year’s total. 
What was the total amount of rain that Verndale had last year? 
 A 1.43 inches 
 B 2.63 inches 
 C 37.88 inches 
 D 38.12 inches 

",2
"The students at a school went on a field trip. The school used 4 buses for the field trip. There were 60 students on each bus. 
What was the total number of students who went on the field trip? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2019_grade3_q9_img_1.png 
",0
"A teacher wrote this expression on the board. 
$$ 2 \left( 9x + 10y \right) $$ 
Which of the following expressions are equivalent to the teacher’s expression? 
Select the two correct answers. 
 A $$ 2 \left( 19xy \right) $$ 
 B $$ 11x + 12y $$ 
 C $$ 18x + 20y $$ 
 D $$ 2 \left( 9x \right) + 2 \left( 19y \right) $$ 
 E $$ 2 \left( 9x \right) + 2 \left( 10y \right) $$ 

",3
"Carmen wrote this expression in a notebook. 
$$ 1 + 1 + \frac{1}{4} + \frac{2}{4} $$ 
Which of these is not equal to Carmen’s expression? 
 A $$ \frac{3}{4} + 2 $$ 
 B $$ \frac{3}{4} + 2 + \frac{1}{4} $$ 
 C $$ 1 + 1 + \frac{2}{4} + \frac{1}{4} $$ 
 D $$ 1 + 1 + \frac{1}{4} + \frac{1}{4} + \frac{1}{4} $$ 

",1
"Sean’s height is 1.8 meters. What is Sean’s height in centimeters? 
 A 0.018 centimeter 
 B 0.18 centimeter 
 C 18 centimeters 
 D 180 centimeters 

",3
"Find the quotient. 
$$ 7.5 \div 10^2 $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2019_grade5_q7_img_1.png 
",2
"When rounded to the nearest thousand, the number of people who attended a concert is 18,000. 
Which of the following could be the number of people who attended the concert? 
 A 17,264 
 B 17,428 
 C 18,135 
 D 18,526 

",1
"This question has four parts. 
These circle graphs represent the number of sixth-grade and seventh-grade students on academic teams at two middle schools. 
South
Middle School Students
on Academic Teams y2018_grade6_q12_img_1.png 
Jefferson
Middle School Students
on Academic Teams y2018_grade6_q12_img_2.png 
Part A 
Based on the data in the circle graph for South Middle School, what percent of students on academic teams are sixth-grade students? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Based on the data in the circle graph for South Middle School, what is the total number of sixth-grade students on academic teams? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part C 
Based on the data in both circle graphs, which school has a greater number of sixth-grade students on academic teams? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part D 
This circle graph represents the number of male and female seventh-grade students on academic teams at Jefferson Middle School. 
Jefferson Middle School
Seventh-Grade Students
on Academic Teams y2018_grade6_q12_img_3.png 
Based on the data in the circle graph, what is the total number of seventh-grade female students on academic teams at Jefferson Middle School? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",3
"Which of the following statements about quadrilaterals is not true? 
 A Every square is also a rectangle. 
 B Every trapezoid is also a rectangle. 
 C Every rhombus is also a parallelogram. 
 D Every rectangle is also a parallelogram. 

",2
"A class of 29 students is taking a field trip to the zoo. Each ticket to the zoo costs $15. 
Which of these expressions can be used to find the total cost, in dollars, of the tickets to the zoo? 
 A $$\left(29 + 10\right) + \left(29 + 5\right)$$ 
 B $$\left(29 \times 10\right) + \left(29 \times 5\right)$$ 
 C $$\left(29 + 10\right) \times \left(29 + 5\right)$$ 
 D $$\left(29 \times 10\right) \times \left(29 \times 5\right)$$ 

",1
"Which of these shapes appear to have at least one pair of parallel sides and at least one pair of perpendicular sides? 
Select the three correct shapes. 
 A y2022_grade4_q18_img_1.png 
 B y2022_grade4_q18_img_2.png 
 C y2022_grade4_q18_img_3.png 
 D y2022_grade4_q18_img_4.png 
 E y2022_grade4_q18_img_5.png 

",1
"Alani earned $45 for 3 hours of baby-sitting. At the same rate, for how many hours would she need to baby-sit to earn $75?",0
"A volleyball team played twenty games this season. This list of data shows the number of people in attendance at each game. 
$$ \boxed{ \begin{aligned} &36, 37, 18, 20, 42, \newline &43, 37, 41, 45, 27, \newline &38, 29, 30, 27, 46, \newline &47, 40, 19, 35, 23 \end{aligned} } $$ 
Which of the following histograms represents the data? 
 A Volleyball Game Attendance y2021_grade6_q8_img_1.png 
 B Volleyball Game Attendance y2021_grade6_q8_img_2.png 
 C Volleyball Game Attendance y2021_grade6_q8_img_3.png 
 D Volleyball Game Attendance y2021_grade6_q8_img_4.png 

",3
"This model shows that $$ \frac{4}{6} $$ of the figure is shaded. 
y2017_grade3_q11_img_1.png 
Which of these fractions is equal to $$ \frac{4}{6} $$ ? 
 A $$ \frac{2}{3} $$ 
 B $$ \frac{3}{4} $$ 
 C $$ \frac{6}{4} $$ 
 D $$ \frac{2}{6} $$ 

",0
"Gianna drew an X on two sides of a triangle, as shown below. 
y2016_grade4_q13_img_1.png 
Which statement is true about the sides that Gianna drew an X on? 
 A The sides are parallel. 
 B The sides are perpendicular. 
 C The sides form an acute angle. 
 D The sides form an obtuse angle. 

",1
"This question has three parts. 
Caleb planted a pear tree that was 227 centimeters tall and an apple tree that was 186 centimeters tall. 
Part A 
How much taller, in centimeters, was the pear tree than the apple tree when the trees were planted? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Write an addition equation to model the problem in Part A. 
Enter your equation in the space provided. 
Part C 
The apple tree was 186 centimeters tall when it was planted. During the first year, it grew 19 centimeters. 
What was the height, in centimeters, of the apple tree at the end of the first year? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",0
"Claire correctly worked out the answer to a subtraction problem. Which of these could be Claire’s problem and work? 
 A y2022_grade4_q2_img_1.png 
 B y2022_grade4_q2_img_2.png 
 C y2022_grade4_q2_img_3.png 
 D y2022_grade4_q2_img_4.png 

",1
"This drawing shows how a builder used both carpet and tile to cover the floor of a room with no gaps or overlaps. 
y2023_grade3_q13_img_1.png 
Which expression can be used to find the total area, in square meters, of the floor of the room? 
 A $$ \left( 2 + 7 \right) \times \left( 3 + 7 \right) $$ 
 B $$ \left( 4 \times 3 \right) + \left( 3 \times 2 \right) $$ 
 C $$ \left( 5 \times 2 \right) \times \left( 2 \times 3 \right) $$ 
 D $$ \left( 3 \times 7 \right) + \left( 2 \times 7 \right) $$ 

",0
"Compute:  
$$ 8 \frac{4}{5} − 3 \frac{3}{4} $$ 
 A $$ 5 \frac{1}{1} $$ 
 B $$ 5 \frac{1}{5} $$ 
 C $$ 5 \frac{1}{9} $$ 
 D $$ 5 \frac{1}{20} $$ 

",2
"Use your ruler to answer question 18. 
Kyle traced his toy car, as shown. 
y2018_grade3_q18_img_1.png 
What is the length, to the nearest fourth of an inch, of Kyle’s toy car? 
 A $$ 3 \frac{1}{4} $$ inches 
 B $$ 3 \frac{2}{4} $$ inches 
 C $$ 4 \frac{1}{4} $$ inches 
 D $$ 4 \frac{2}{4} $$ inches 

",0
"Use the 1-inch tiles from your tool kit to answer question 8. 
Hannah drew the shape shown below. 
y2015_grade3_q8_img_1.png 
What is the area of the shape Hannah drew? 
 A 5 square inches 
 B 6 square inches 
 C 10 square inches 
 D 12 square inches 

",0
"A student folded 2 sheets of paper along dotted lines, as shown. 
y2021_grade3_q12_img_1.png 
Which of these fractions also shows how many sheets of paper the student folded? 
 A $$ \frac{16}{8} $$ 
 B $$ \frac{16}{2} $$ 
 C $$ \frac{8}{8} $$ 
 D $$ \frac{8}{2} $$ 

",0
"Laroy wrote the number sentence shown. 
$$ 8 \times \left( 3 + 2 \right) = \boxed{?} $$ 
 
 A $$ \left( 8 \times 3 \right) + 2 = \boxed{?} $$ 
 B $$ \left( 8 \times 3 \right) \times \left( 8 \times 2 \right) = \boxed{?} $$ 
 C $$ \left( 8 \times 3 \right) + \left( 8 \times 2 \right) = \boxed{?} $$ 
 D $$ \left( 8 + 3 \right) \times \left( 8 + 2 \right) = \boxed{?} $$ 

",0
"In which of the following numbers does the 9 have a value that is $$ \frac{1}{10} $$ the value of the 9 in the number 871.953? 
Select the two correct answers. 
 A 146.792 
 B 219.73 
 C 394.821 
 D 429.13 
 E 593.427 
 F 652.49 

",2
"The picture below shows the $$1\frac{1}{2} pans of cookies that Reggie baked. 
y2015_grade4_q12_img_1.png 
Which of the following is another way to write $$1\frac{1}{2}? 
 A $$\frac{11}{2}$$ 
 B $$\frac{18}{2}$$ 
 C $$1\frac{6}{12}$$ 
 D $$1\frac{6}{18}$$ 

",1
"A box has a mass of 50 grams. Marbles will be added to the box. Each marble has a mass of 3 grams. 
If n represents any number of marbles in the box, which expression can be used to find the total mass, in grams, of the box and the marbles? 
 A $$ 50n − 3 $$ 
 B $$ 50 − 3n $$ 
 C $$ 50n + 3 $$ 
 D $$ 50 + 3n $$ 

",3
"An index card is cut into 2 equal parts. 
What fraction of the total area of the index card is one part? 
 A $$ \frac{1}{1} $$ 
 B $$ \frac{2}{1} $$ 
 C $$ \frac{1}{2} $$ 
 D $$ \frac{2}{2} $$ 

",0
"This question has four parts. Be sure to label each part of your response. 
Two football games were played at a stadium on the same day. 
A. [{'element_id': 'A_1', 'element_type': 'text+math_expression', 'element_value': 'At the start of the first game, $$ \\frac{3}{4} $$ of the stadium’s seats were filled with people. At the end of the game, $$ \\frac{2}{3} $$ of those seats remained filled.'}, {'element_id': 'A_2', 'element_type': 'text-plain', 'element_value': 'Write an equation that can be used to determine p, the fraction of the stadium’s seats that remained filled with people at the end of the first game.'}] 
B. {'element_type': 'text-plain', 'element_value': 'What fraction of the stadium’s seats remained filled with people at the end of the first game?'} 
C. [{'element_id': 'C_1', 'element_type': 'text+math_expression', 'element_value': 'The stadium has 5,000 seats. At the end of the second game, $$ \\frac{2}{5} $$ of the seats were filled with people.'}, {'element_id': 'C_2', 'element_type': 'text-plain', 'element_value': 'What was the total number of seats that were filled with people at the end of the second game? Show or explain how you got your answer.'}] 
D. [{'element_id': 'D_1', 'element_type': 'text+math_expression', 'element_value': 'Workers at the stadium gave posters to $$ \\frac{1}{4} $$ of the people who were in their seats when the second game ended.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'What was the total number of people who received posters? Show or explain how you got your answer.'}] 
",2
"This shape is divided into equal parts. 
y2019_grade3_q1_img_1.png 
Which of these fractions represents the part of the shape that is shaded? 
 A $$ \frac{4}{6} $$ 
 B $$ \frac{6}{4} $$ 
 C $$ \frac{2}{4} $$ 
 D $$ \frac{4}{2} $$ 

",0
"Sonya is thinking of a number. She wrote multiples of her number in a box, as shown. 
y2019_grade4_q1_img_1.png 
Which of the following could be Sonya’s number? 
 A 3 
 B 4 
 C 6 
 D 8 

",1
"Ayanna lives 0.67 mile from a school. Kellen lives farther from the school than Ayanna does. 
Which of these could be the distance Kellen lives from the school? 
 A 0.59 mile 
 B 0.74 mile 
 C 0.48 mile 
 D 0.61 mile 

",1
"Tina makes $18.00 an hour.  If she works more than 8 hours per shift, she is eligible for overtime, which is paid by your hourly wage + 1/2 your hourly wage.  If she works 10 hours every day for 5 days, how much money does she make?",1
"Julie is reading a 120-page book. Yesterday, she was able to read 12 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?",0
