Question,label
"Ling earns $12 each time he shovels his neighbor’s driveway. He earned a total of $108 shoveling the driveway last winter. Which of the following equations could be used to find w, the number of times Ling shoveled his neighbor’s driveway last winter? 
 A $$ 108w = 12 $$ 
 B $$ 12w = 108 $$ 
 C $$ w + 12 = 108 $$ 
 D $$ 108 + w = 12 $$ 

",3
"The net of a triangular prism and some of its dimensions are shown in the diagram. 
y2017_grade6_q2_img_1.png 
What is the total surface area, in square inches, of the triangular prism? 
Enter your answer in the box. 
",3
"An expression is shown. 
$$ \left( 1 + 5 \right) + 4 \times \left( 8 − 2 \right) \div 2 $$ 
What is the value of the expression? 
 A 18 
 B 21 
 C 30 
 D 39 

",2
"While sorting some buttons, Malia put 1 button in the first box, 3 buttons in the second box, 9 buttons in the third box, 27 buttons in the fourth box, and 81 buttons in the fifth box. If this pattern continues, how many buttons will Malia put in the sixth box?",0
"Toni drew a diagram of the deck she is building, as shown below. 
Toni’s Deck y2015_grade3_q16_img_1.png 
What is the area of the deck Toni is building? 
 A 24 square meters 
 B 40 square meters 
 C 64 square meters 
 D 80 square meters 

",0
"Cups of coffee were served at a parent meeting at a school. The number of cups served, rounded to the nearest hundred, was 200. 
Which of these numbers could be the actual number of cups of coffee served? 
Select the two correct answers. 
 A 109 
 B 267 
 C 152 
 D 254 
 E 231 

",0
"Ryan put 3 liters of water in a bucket. How much water, in milliliters, did Ryan put in the bucket? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",1
"Consider this expression. 
$$ \left( 5^2 − 7 \right) + 4^3 \div 8 $$ 
What is the value of the expression? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade6_q8_img_1.png 
",3
"The net of a rectangular prism and some of its dimensions are shown in the diagram below. 
y2015_grade6_q12_img_1.png 
What is the total surface area, in square centimeters, of the rectangular prism? 
 A 174 
 B 258 
 C 348 
 D 360 

",3
"Albert is wondering how much pizza he can eat in one day. He buys 2 large pizzas and 2 small pizzas. A large pizza has 16 slices and a small pizza has 8 slices. If he eats it all, how many pieces does he eat that day?",0
"Curt wrote a number pattern. 
 2_1 He used the rule ""to get from each number to the next, add 4."" 
 2_2 The first number in his pattern is 1. 

Kristy wrote a different number pattern. 
 4_1 She used the rule ""to get from each number to the next, add 2."" 
 4_2 The first number in her pattern is 1. 

Which of the following statements is true about both Curt’s and Kristy’s number patterns? 
 A All the numbers are odd. 
 B All the numbers are even. 
 C The number 2 is in both patterns. 
 D The number 3 is in both patterns. 

",2
"Points A, B, C, and D are shown on the number line below. 
y2016_grade6_q13_img_1.png 
Which point is located at -7? 
 A point A 
 B point B 
 C point C 
 D point D 

",3
"Elijah wrote two numbers that follow the rules in the box below. 
 2_1 Both numbers are less than 10. 
 2_2 Both numbers are whole numbers. 
 2_3 The least common multiple of the numbers is 18. 
 2_4 The greatest common factor of the numbers is 3. 

What two numbers did Elijah write? 
",3
"The first four numbers in a pattern are shown. 
$$ 39, 43, 47, 51, \underline{\space ? \space} $$ 
Which of these sentences are true about the number pattern? 
Select the two correct answers. 
 A The rule for the pattern is ""add 3."" 
 B The rule for the pattern is ""add 4."" 
 C The rule for the pattern is ""subtract 6."" 
 D The next number in the pattern is 45. 
 E The next number in the pattern is 54. 
 F The next number in the pattern is 55. 

",0
"Josh measured the daily rainfall in his city for two weeks. He recorded the rainfall amounts to the nearest one-fourth inch on a line plot, as shown below. 
Amount of Rainfall (inches) y2016_grade5_q19_img_1.png 
What is the total amount of rainfall Josh recorded for the two weeks? 
 A $$2\frac{1}{2} inches$$ 
 B $$4\frac{1}{4} inches$$ 
 C 8 inches 
 D 14 inches 

",2
"Amal wrote the expression shown below. 
$$5 \times \frac{4}{3}$$ 
Which of the following statements about the value of Amal’s expression is true? 
 A The value is between 6 and 7. 
 B The value is between 5 and 6. 
 C The value is between 4 and 5. 
 D The value is between 3 and 4. 

",2
"Kara is painting flowerpots. She uses $$\frac{1}{3}$$ cup of paint for each flowerpot. 
a. {'element_type': 'text-plain', 'element_value': 'How many cups of paint does Kara use for 2 flowerpots? Show or explain how you got your answer.'} 
b. {'element_type': 'text-plain', 'element_value': 'How many cups of paint does Kara use for 12 flowerpots? Show or explain how you got your answer.'} 
After the flowerpots dry, Kara plants seeds in them. She uses $$1\frac{3}{4}$$ cups of soil to fill each flowerpot. 
c. {'element_type': 'text-plain', 'element_value': 'How many cups of soil does Kara use to fill 12 flowerpots? Show or explain how you got your answer.'} 
",2
"40% of the mosquitos in Jack's area are infected with malaria. 20% of the mosquitos are infected with Zika virus. Without a vaccine, the chances of getting infected with either virus after getting bitten by an infected mosquito are 50%. Jack is taking an experimental malaria vaccine that reduces the chances of getting infected after getting bitten by 50%. If Jack gets bitten by a random mosquito, what is the percentage chance he catches either Zika virus or malaria?",3
"Robin reads 5 pages of a book in 4 minutes. Based on this rate, what is the total number of minutes it will take Robin to read 200 pages? 
 A 100 minutes 
 B 160 minutes 
 C 200 minutes 
 D 250 minutes 

",3
"Terry is making meatballs for a family dinner. He needs ground turkey and ground beef to make the meatballs. 
Ground turkey costs $4.50 per pound. Terry buys 2.6 pounds of ground turkey. 
a. {'element_type': 'number+text', 'element_value': 'What is the total cost, in dollars, for 2.6 pounds of ground turkey? Show or explain how you got your answer.'} 
Terry needs 5.5 pounds of ground beef to make the meatballs. He has 2.75 pounds of ground beef at home. 
b. {'element_type': 'text-plain', 'element_value': 'What is the total number of pounds of ground beef that Terry needs to buy? Show or explain how you got your answer.'} 
Terry has a total of 8.1 pounds of meat to make meatballs. He will use 0.3 pound of meat to make each meatball. 
c. {'element_type': 'number+text', 'element_value': 'What is the total number of 0.3-pound meatballs Terry can make with 8.1 pounds of meat? Show or explain how you got your answer.'} 
",2
"How many sides does a parallelogram have in all? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2018_grade3_q37_img_1.png 
",0
"Which of the following is closest to the circumference, in inches, of a circle with a diameter of 5 inches? (Use 3.14 for $$\pi$$.) 
 A 15.7 inches 
 B 19.6 inches 
 C 31.4 inches 
 D 78.5 inches 

",3
"The location of point T is shown on the coordinate grid below. 
y2015_grade6_q16_img_1.png 
Point S is located 5 units to the right of point T. What are the coordinates of point S? 
",3
"A plumber charges a rate of $45 for each hour of work. 
Which of the following is true? 
 A An expression that represents the amount, in dollars, that the plumber will charge for x hours of work is $$ 45x $$ . At this rate, for 2 hours of work the plumber will charge $47. 
 B An expression that represents the amount, in dollars, that the plumber will charge for x hours of work is $$ 45x $$ . At this rate, for 2 hours of work the plumber will charge $90. 
 C An expression that represents the amount, in dollars, that the plumber will charge for x hours of work is $$ 45 + x $$ . At this rate, for 2 hours of work the plumber will charge $47. 
 D An expression that represents the amount, in dollars, that the plumber will charge for x hours of work is $$ 45 + x $$ . At this rate, for 2 hours of work the plumber will charge $90. 

",3
"Which of these shapes has exactly one line of symmetry? 
 A y2018_grade4_q33_img_1.png 
 B y2018_grade4_q33_img_2.png 
 C y2018_grade4_q33_img_3.png 
 D y2018_grade4_q33_img_4.png 

",1
"A child ate $$ \frac{1}{2} $$ of an apple pie, and her sister ate $4 \frac{1}{3} $$ of the same pie. 
In which of the following fraction models does the shaded part show the total fraction of the pie eaten by the two sisters? 
 A Pie y2023_grade5_q20_img_1.png 
 B Pie y2023_grade5_q20_img_2.png 
 C Pie y2023_grade5_q20_img_3.png 
 D Pie y2023_grade5_q20_img_4.png 

",2
"An angle turns through $$ \frac{1}{4} $$ of a circle. What is the measure, in degrees, of the angle? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
",1
"A barber recorded the number of customers whose hair he cut each day last week. 
Which of the following measures best describes the spread of the barber’s data? 
 A mean 
 B mode 
 C range 
 D median 

",3
"This question has two parts. 
A student wrote some expressions using the numbers 3, 7, and 12. 
Part A 
The student wrote the word expression shown in this box. 
$$ \boxed{ \space 7 times the difference of 12 and 3 \space } $$ 
Which of the following numerical expressions is equivalent to the student’s word expression? 
 A $$ 7 \times 12 − 3 $$ 
 B $$ 12 − 3 \times 7 $$ 
 C $$ \left( 7 \times 12 \right) − 3 $$ 
 D $$ \left( 12 − 3 \right) \times 7 $$ 

Part B 
The student wrote this numerical expression. 
$$ \left( 12 + 7 \right) \div 3 $$ 
Which of the following word expressions is equivalent to the student’s numerical expression? 
 A $$ \frac{1}{3} $$ the sum of 12 and 7 
 B 3 divided by the sum of 12 and 7 
 C $$ \frac{1}{3} $$ divided by the sum of 12 and 7 
 D 12 added to the quotient of 7 and 3 

",2
"This question has four parts. Be sure to label each part of your response. 
A store received a shipment of the following items: 
 3_1 256 cans of soup 
 3_2 1,632 eggs 

A. [{'element_id': 'A_1', 'element_type': 'number+text', 'element_value': 'A store clerk will arrange the cans of soup in 4 rows. There will be an equal number of cans in each row.'}, {'element_id': 'A_2', 'element_type': 'text-plain', 'element_value': 'How many cans of soup will the clerk arrange in each row? Show or explain how you got your answer.'}] 
B. {'element_type': 'number+text', 'element_value': 'What is another way the clerk could arrange the 256 cans of soup in rows and still have an equal number of cans in each row? Show or explain how you got your answer.'} 
C. [{'element_id': 'C_1', 'element_type': 'number+text', 'element_value': 'The 1,632 eggs the store received were shipped in cartons that each contain 12 eggs.'}, {'element_id': 'C_2', 'element_type': 'text-plain', 'element_list': [{'element_id': 'C_2_1', 'element_type': 'text-plain', 'element_value': 'The clerk will place all the eggs in an empty cooler.'}, {'element_id': 'C_2_2', 'element_type': 'number+text', 'element_value': 'Each shelf of the cooler holds 17 cartons of eggs.'}]}, {'element_id': 'C_3', 'element_type': 'text-plain', 'element_value': 'How many shelves are needed to hold all of the cartons of eggs? Show or explain how you got your answer.'}] 
D. [{'element_id': 'D_1', 'element_type': 'number+text', 'element_value': 'The store sells 34 cartons of eggs each day.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'How many days will it take until the store sells all the eggs it received? Show or explain how you got your answer.'}] 
",3
"Taylor used 1-square-inch pieces to complete a puzzle, as shown. 
y2018_grade3_q39_img_1.png 
What is the area, in square inches, of Taylor’s puzzle? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2018_grade3_q39_img_2.png 
",0
"Natalia sold clips to 48 of her friends in April, and then she sold half as many clips in May. How many clips did Natalia sell altogether in April and May?",0
"Which of these comparisons is true? 
 A $$ \frac{3}{6} \gt \frac{4}{6} $$ 
 B $$ \frac{5}{6} \gt \frac{5}{4} $$ 
 C $$ \frac{5}{8} \gt \frac{5}{6} $$ 
 D $$ \frac{6}{8} \gt \frac{5}{8} $$ 

",0
"Yolanda took a bus to visit her grandmother for a four-day visit. 
a. {'element_type': 'text+math_expression', 'element_value': 'At the bus station she waited for $$\\frac{3}{4}$$ of an hour until it was time to board the bus. How many minutes did Yolanda wait to board the bus? Show or explain how you got your answer.'} 
Yolanda brought a CD to listen to on the bus. 
 4_1 The CD is 78 minutes long. 
 4_2 The bus ride was $$2\frac{1}{2}$$ hours long. 

b. {'element_type': 'text-plain', 'element_value': 'How many minutes longer was the bus ride than the CD? Show or explain how you got your answer.'} 
c. {'element_type': 'number+text', 'element_value': 'Yolanda wondered how many minutes are in 4 days. What is the total number of minutes in 4 days? Show or explain how you got your answer.'} 
",2
"This question has two parts. 
This list shows the number of countries outside the United States that 12 students in Mr. Miller’s class have visited. 
$$ \boxed{ 3, 1, 9, 5, 2, 0, 0, 2, 6, 1, 6, 1 } $$ 
Part A 
Based on the list, what is the median number of countries outside the United States that Mr. Miller’s students have visited? 
 A 1 
 B 2 
 C 3 
 D 9 

Part B 
Based on the list, what is the mean number of countries outside the United States that Mr. Miller’s students have visited? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade6_q18_img_1.png 
",3
